#F 10_09_Prisk2D1.dat
#E 1412881754
#D Thu Oct 09 14:09:14 2014
#C 2D collimated USAXS  User = s15usaxs
#H0  SR_current  SR_fill  SR_status  SR_mode  SR_fb  SR_fbH  SR_fbV  SR_topUp  barometer_mbar
#H1  SR_BPM_HP  SR_BPM_VP  SR_BPM_HA  SR_BPM_VA  ID_gap  ID_E  ID_harmonic  ID_taperGap  ID_taperE
#H2  FE_XBPM_HP  FE_XBPM_VP  FE_XBPM_HA  FE_XBPM_VA
#H3  DCM_energy  DCM_lambda  UND_energy  UND_tracking  UND_offset  mrEnc  arEnc
#H4  mrCenter  arCenter  msrCenter  asrCenter  Scan_Al_Filter  Scan_Ti_Filter
#H5  I0AmpGain  I00AmpGain
#H6  UPD2mode  UPD2range  UPD2vfc  UPD2gain  UPD2selected
#H7  UPD2gain1  UPD2bkg1  UPD2bkgErr1
#H8  UPD2gain2  UPD2bkg2  UPD2bkgErr2
#H9  UPD2gain3  UPD2bkg3  UPD2bkgErr3
#H10  UPD2gain4  UPD2bkg4  UPD2bkgErr4
#H11  UPD2gain5  UPD2bkg5  UPD2bkgErr5
#H12  thickness  ARenc_0  SAD  SDD  CCD_DX  CCD_DY
#H13  DIODE_DX  DIODE_DY  UATERM  sampleYstep
#H14  USAXSPinT_Measure  USAXSPinT_AyPosition  USAXSPinT_Time  USAXSPinT_pinCounts  USAXSPinT_pinGain  USAXSPinT_I0Counts  USAXSPinT_I0Gain

#O0 unused0  mx  my  WAXS_X  ax  un5  az  unused7
#O1 msx  msy  asx  asy  ion_ch  tcam  sa  unused15
#O2 sx  sy  dx  un19  uslitvercen  uslithorcen  uslitverap  uslithorap
#O3 pin_x  pin_z  GSlit_Outb  GSlit_inb  GSlit_top  GSlit_bot  unused30  pin_y
#O4 USAXS.a2rp  USAXS.m2rp  USAXS.asrp  USAXS.msrp  mr  unused37  mst  ast
#O5 msr  asr  unused42  unused43  ar  ay  dy  un47
#O6 un48  un49  un50  un51  un52  en  
#o0 un0 mx my waxsx ax un5 az un7
#o1 msx msy asx asy ion_ch tcam sa un15
#o2 sx sy dx un19 uslvcen uslhcen uslvap uslhap
#o3 pin_x pin_z gslout gslinb gsltop gslbot un30 pin_y
#o4 a2rp m2rp asrp msrp mr un37 mst ast
#o5 msr asr un42 un43 ar ay dy un47
#o6 un48 un49 un50 un51 un52 en 

#J0 seconds  I0  I00  USAXS_PD  Monitor  I000  
#j0 sec I0 I00 upd2 mon I000 

#C Thu Oct 09 14:10:12 2014.  do usaxs.mac.
#C Thu Oct 09 14:10:12 2014.  do USAXS_conf.mac.
#C Thu Oct 09 14:10:12 2014.  do /data/spec/macros/usaxs/usaxs_startscan.mac.
#C Thu Oct 09 14:10:14 2014.  USAXS I0 dark current range 5 = 1922 +/- 2.73861 c/s.
#C Thu Oct 09 14:10:14 2014.  USAXS I00 dark current range 5 = 1458 +/- 84.9706 c/s.
#C Thu Oct 09 14:10:15 2014.  USAXS I0 dark current range 4 = 1401 +/- 2.23607 c/s.
#C Thu Oct 09 14:10:15 2014.  USAXS I00 dark current range 4 = 1089 +/- 34.5326 c/s.
#C Thu Oct 09 14:10:17 2014.  USAXS I0 dark current range 3 = 1348 +/- 2.73861 c/s.
#C Thu Oct 09 14:10:17 2014.  USAXS I00 dark current range 3 = 861 +/- 34.3511 c/s.
#C Thu Oct 09 14:10:18 2014.  USAXS I0 dark current range 2 = 1345 +/- 0 c/s.
#C Thu Oct 09 14:10:18 2014.  USAXS I00 dark current range 2 = 114 +/- 115.78 c/s.
#C Thu Oct 09 14:10:19 2014.  USAXS I0 dark current range 1 = 1344 +/- 2.23607 c/s.
#C Thu Oct 09 14:10:19 2014.  USAXS I00 dark current range 1 = 276 +/- 2.23607 c/s.
#C Thu Oct 09 14:10:22 2014.  USAXS upd2 FemtoPD dark current range 5 = 9792 +/- 557.961 c/s.
#C Thu Oct 09 14:10:24 2014.  USAXS upd2 FemtoPD dark current range 4 = 107 +/- 12.5499 c/s.
#C Thu Oct 09 14:10:25 2014.  USAXS upd2 FemtoPD dark current range 3 = 5 +/- 0 c/s.
#C Thu Oct 09 14:10:26 2014.  USAXS upd2 FemtoPD dark current range 2 = 5 +/- 0 c/s.
#C Thu Oct 09 14:10:28 2014.  USAXS upd2 FemtoPD dark current range 1 = 5 +/- 0 c/s.
#C Thu Oct 09 14:10:28 2014.  Prisk1.
#C Thu Oct 09 14:10:37 2014.  Ready for USAXS mode.
#C Thu Oct 09 14:10:37 2014.  Moving USAXS slits and guard slits to correct place.
#C Thu Oct 09 14:10:38 2014.  tuning USAXS motor mr.

#S 1  ascan  mr 10.9483 10.9423  30 0.1
#D Thu Oct 09 14:10:40 2014
#T 0.1  (seconds)
#G0 0
#G1 0
#G3 0
#G4 0
#Q 
#P0 -22.29064 21.5 -1.953125e-05 266.71875 -23.800078 -0.1 335.17266 17.075
#P1 5.894899e-07 9.99893 360 -3.00021 0 -30 27.8015 0
#P2 0 0 89.6825 26.355 6e-05 8e-06 0.999914 0.9998265
#P3 -0.001369 127.16558 1.0979277 -1.1013935 0.75114511 -0.74850354 0.000245 4
#P4 2.61 3.0225 8.1475 2.6675 10.94532 0 0 0
#P5 10.4628 10.552 -8.67896 -0.351 10.973415 -7.9 21.859141 0
#P6 0 0 0 0 0 17.0005 
#C tuning USAXS motor mr
#V0 101.889 0 1 0 1 1 1 1 989.325
#V1 -0.0197732 -0.110637 34.1914 101.126 0 0 0 -0.00028485 -0.000602722
#V2 -1.12173 0.551658 32.2475 -21.2759
#V3 17 0.729319 17.1416 0 0 10.4488 10.973415
#V4 10.9453 10.9734 2.66846 8.14654 0 0
#V5 10000000 10000000
#V6 0 0 100000 1.0e+04 1
#V7 1.0e+04 5 0
#V8 1.0e+06 5 0
#V9 1.0e+08 5 0
#V10 1.0e+10 107 12.5499
#V11 1.0e+12 9792 557.961
#V12 1 10.9734 198 873 25.91 36.906
#V13 89.6825 21.8591 1 
#V14 1 1.88418 3 372155 100000 432089 1000000
#N 19
#L mr    ay  dy  ar_enc  pd_range  pd_counts  pd_rate  pd_curent  I0_gain  I00_gain  asrp  Epoch  seconds  I0  USAXS_PD  Monitor  I000  I00  I00
3.3825  -7.900 21.859 10.973415 1 738 9225 9.22e-06 1e+07 1e+07 8.148 99 0.05 614 2 0 0 1085 1085
3.3425  -7.900 21.859 10.973415 1 738 9225 9.22e-06 1e+07 1e+07 8.148 99 0.05 961 2 0 0 1589 1589
3.3025  -7.900 21.859 10.973415 1 738 9225 9.22e-06 1e+07 1e+07 8.148 99 0.05 1695 4 0 0 2624 2624
3.2625  -7.900 21.859 10.973415 1 738 9225 9.22e-06 1e+07 1e+07 8.148 99 0.05 2924 14 0 0 4298 4298
3.2225  -7.900 21.859 10.973415 1 738 9225 9.22e-06 1e+07 1e+07 8.148 100 0.05 4408 57 0 0 6032 6032
3.1825  -7.900 21.859 10.973415 1 738 9225 9.22e-06 1e+07 1e+07 8.148 100 0.05 5912 180 0 0 7632 7632
3.1425  -7.900 21.859 10.973415 1 738 9225 9.22e-06 1e+07 1e+07 8.148 100 0.05 7678 355 0 0 9308 9308
3.1025  -7.900 21.859 10.973415 1 738 9225 9.22e-06 1e+07 1e+07 8.148 100 0.05 9169 480 0 0 10683 10683
3.0625  -7.900 21.859 10.973415 1 738 9225 9.22e-06 1e+07 1e+07 8.148 101 0.05 10348 559 0 0 11736 11736
3.0225  -7.900 21.859 10.973415 1 738 9225 9.22e-06 1e+07 1e+07 8.148 101 0.05 10676 562 0 0 12000 12000
2.9825  -7.900 21.859 10.973415 1 738 9225 9.22e-06 1e+07 1e+07 8.148 101 0.05 9913 464 0 0 11267 11267
2.9425  -7.900 21.859 10.973415 1 738 9225 9.22e-06 1e+07 1e+07 8.148 102 0.05 8725 327 0 0 10124 10124
2.9025  -7.900 21.859 10.973415 1 738 9225 9.22e-06 1e+07 1e+07 8.148 102 0.05 7163 189 0 0 8607 8607
2.8625  -7.900 21.859 10.973415 1 738 9225 9.22e-06 1e+07 1e+07 8.148 102 0.05 5741 59 0 0 6961 6961
2.8225  -7.900 21.859 10.973415 1 738 9225 9.22e-06 1e+07 1e+07 8.148 102 0.05 4071 11 0 0 5147 5147
2.7825  -7.900 21.859 10.973415 1 738 9225 9.22e-06 1e+07 1e+07 8.148 103 0.05 2270 3 0 0 3057 3057
2.7425  -7.900 21.859 10.973415 1 738 9225 9.22e-06 1e+07 1e+07 8.148 103 0.05 1110 2 0 0 1584 1584
2.7025  -7.900 21.859 10.973415 1 738 9225 9.22e-06 1e+07 1e+07 8.148 103 0.05 559 1 0 0 876 876
2.6625  -7.900 21.859 10.973415 1 738 9225 9.22e-06 1e+07 1e+07 8.148 103 0.05 290 2 0 0 442 442
2.6225  -7.900 21.859 10.973415 1 738 9225 9.22e-06 1e+07 1e+07 8.148 103 0.05 171 1 0 0 301 301
#C Thu Oct 09 14:10:58 2014.  setting motor m2rp to 3.03671.
#C Thu Oct 09 14:10:58 2014.  tuning USAXS motor msrp.

#S 3  ascan  msrp 2.9675 2.3675  30 0.2
#D Thu Oct 09 14:11:00 2014
#T 0.2  (seconds)
#G0 0
#G1 0
#G3 0
#G4 0
#Q 
#P0 -22.29064 21.5 -1.953125e-05 266.71875 -23.800078 -0.1 335.17266 17.075
#P1 5.894899e-07 9.99893 360 -3.00021 0 -30 27.8015 0
#P2 0 0 89.6825 26.355 6e-05 8e-06 0.999914 0.9998265
#P3 -0.001369 127.16558 1.0979277 -1.1013935 0.75114511 -0.74850354 0.000245 4
#P4 2.61 3.0375 8.1475 2.6675 10.94527 0 0 0
#P5 10.4628 10.552 -8.67896 -0.351 10.973415 -7.9 21.859141 0
#P6 0 0 0 0 0 17.0005 
#C tuning USAXS motor msrp
#V0 101.827 0 1 0 1 1 1 1 989.324
#V1 -0.0199333 -0.110633 34.22 101.138 0 0 0 -0.00028485 -0.000602722
#V2 -1.12139 0.55216 32.2245 -21.2919
#V3 17 0.729319 17.1416 0 0 10.4487 10.973415
#V4 10.9453 10.9734 2.66846 8.14654 0 0
#V5 10000000 10000000
#V6 0 0 100000 1.0e+04 1
#V7 1.0e+04 5 0
#V8 1.0e+06 5 0
#V9 1.0e+08 5 0
#V10 1.0e+10 107 12.5499
#V11 1.0e+12 9792 557.961
#V12 1 10.9734 198 873 25.91 36.906
#V13 89.6825 21.8591 1 
#V14 1 1.88418 3 372155 100000 432089 1000000
#N 19
#L USAXS.msrp    ay  dy  ar_enc  pd_range  pd_counts  pd_rate  pd_curent  I0_gain  I00_gain  asrp  Epoch  seconds  I00  USAXS_PD  Monitor  I000  I0  I0
2.9675  -7.900 21.859 10.973415 1 729 9112.5 9.1075e-06 1e+07 1e+07 8.148 106 0.2 45252 5 0 0 2683 2683
2.9475  -7.900 21.859 10.973415 1 729 9112.5 9.1075e-06 1e+07 1e+07 8.148 107 0.2 45276 5 0 0 3233 3233
2.9275  -7.900 21.859 10.973415 1 729 9112.5 9.1075e-06 1e+07 1e+07 8.148 107 0.2 45427 6 0 0 4075 4075
2.9075  -7.900 21.859 10.973415 1 729 9112.5 9.1075e-06 1e+07 1e+07 8.148 108 0.2 45466 7 0 0 5161 5161
2.8875  -7.900 21.859 10.973415 1 729 9112.5 9.1075e-06 1e+07 1e+07 8.148 108 0.2 45479 9 0 0 6660 6660
2.8675  -7.900 21.859 10.973415 1 729 9112.5 9.1075e-06 1e+07 1e+07 8.148 109 0.2 45595 11 0 0 8553 8553
2.8475  -7.900 21.859 10.973415 1 729 9112.5 9.1075e-06 1e+07 1e+07 8.148 109 0.2 45553 15 0 0 11005 11005
2.8275  -7.900 21.859 10.973415 1 729 9112.5 9.1075e-06 1e+07 1e+07 8.148 109 0.2 45534 21 0 0 13742 13742
2.8075  -7.900 21.859 10.973415 1 729 9112.5 9.1075e-06 1e+07 1e+07 8.148 110 0.2 45499 33 0 0 17028 17028
2.7875  -7.900 21.859 10.973415 1 729 9112.5 9.1075e-06 1e+07 1e+07 8.148 110 0.2 45665 55 0 0 20433 20433
2.7675  -7.900 21.859 10.973415 1 729 9112.5 9.1075e-06 1e+07 1e+07 8.148 111 0.2 45449 96 0 0 24948 24948
2.7475  -7.900 21.859 10.973415 1 729 9112.5 9.1075e-06 1e+07 1e+07 8.148 111 0.2 45533 180 0 0 28679 28679
2.7275  -7.900 21.859 10.973415 1 729 9112.5 9.1075e-06 1e+07 1e+07 8.148 111 0.2 45637 336 0 0 32253 32253
2.7075  -7.900 21.859 10.973415 1 729 9112.5 9.1075e-06 1e+07 1e+07 8.148 112 0.2 45608 585 0 0 35443 35443
2.6875  -7.900 21.859 10.973415 1 729 9112.5 9.1075e-06 1e+07 1e+07 8.148 112 0.2 45609 933 0 0 38012 38012
2.6675  -7.900 21.859 10.973415 1 729 9112.5 9.1075e-06 1e+07 1e+07 8.148 113 0.2 45642 1446 0 0 39700 39700
2.6475  -7.900 21.859 10.973415 1 729 9112.5 9.1075e-06 1e+07 1e+07 8.148 113 0.2 45569 2289 0 0 40239 40239
2.6275  -7.900 21.859 10.973415 1 729 9112.5 9.1075e-06 1e+07 1e+07 8.148 114 0.2 45657 3719 0 0 39711 39711
2.6075  -7.900 21.859 10.973415 1 729 9112.5 9.1075e-06 1e+07 1e+07 8.148 114 0.2 45621 5944 0 0 38233 38233
2.5875  -7.900 21.859 10.973415 1 729 9112.5 9.1075e-06 1e+07 1e+07 8.148 114 0.2 45626 8467 0 0 35625 35625
2.5675  -7.900 21.859 10.973415 1 729 9112.5 9.1075e-06 1e+07 1e+07 8.148 115 0.2 45575 8688 0 0 32188 32188
2.5475  -7.900 21.859 10.973415 1 729 9112.5 9.1075e-06 1e+07 1e+07 8.148 115 0.2 45573 7822 0 0 28150 28150
2.5275  -7.900 21.859 10.973415 1 729 9112.5 9.1075e-06 1e+07 1e+07 8.148 116 0.2 45578 6758 0 0 24334 24334
2.5075  -7.900 21.859 10.973415 1 729 9112.5 9.1075e-06 1e+07 1e+07 8.148 116 0.2 45513 5333 0 0 20105 20105
2.4875  -7.900 21.859 10.973415 1 729 9112.5 9.1075e-06 1e+07 1e+07 8.148 116 0.2 45467 3820 0 0 16192 16192
2.4675  -7.900 21.859 10.973415 1 729 9112.5 9.1075e-06 1e+07 1e+07 8.148 117 0.2 45568 2465 0 0 13068 13068
2.4475  -7.900 21.859 10.973415 1 729 9112.5 9.1075e-06 1e+07 1e+07 8.148 117 0.2 45616 1517 0 0 10349 10349
2.4275  -7.900 21.859 10.973415 1 729 9112.5 9.1075e-06 1e+07 1e+07 8.148 118 0.2 45667 916 0 0 8068 8068
2.4075  -7.900 21.859 10.973415 1 729 9112.5 9.1075e-06 1e+07 1e+07 8.148 118 0.2 45724 559 0 0 6217 6217
2.3875  -7.900 21.859 10.973415 1 729 9112.5 9.1075e-06 1e+07 1e+07 8.148 119 0.2 45835 335 0 0 4793 4793
2.3675  -7.900 21.859 10.973415 1 729 9112.5 9.1075e-06 1e+07 1e+07 8.148 119 0.2 45751 179 0 0 3583 3583
#C Thu Oct 09 14:11:14 2014.  setting motor msrp to 2.6521.
#C Thu Oct 09 14:11:14 2014.  tuning USAXS motor asrp.

#S 4  ascan  asrp 8.4475 7.8475  40 0.2
#D Thu Oct 09 14:11:16 2014
#T 0.2  (seconds)
#G0 0
#G1 0
#G3 0
#G4 0
#Q 
#P0 -22.29064 21.5 -1.953125e-05 266.71875 -23.800078 -0.1 335.17266 17.075
